0.000000	2.385149	-8.089673	-3.423624
0.010000	1.423308	-7.417715	-3.478054
0.020000	0.602824	-7.030030	-3.457939
0.030000	-0.114765	-6.886183	-3.383140
0.040000	-0.760910	-6.955757	-3.263822
0.050000	-1.361598	-7.216833	-3.103461
0.060000	-1.938605	-7.654515	-2.900550
0.070000	-2.510507	-8.259587	-2.649461
0.080000	-3.093457	-9.027287	-2.340732
0.090000	-3.701786	-9.956144	-1.960945
0.100000	-4.348434	-11.046776	-1.492328
0.110000	-5.045216	-12.300549	-0.912152
0.120000	-5.802923	-13.717956	-0.192006
0.130000	-6.631245	-15.296569	0.702908
0.140000	-7.538472	-17.028390	1.814303
0.150000	-8.530942	-18.896460	3.190853
0.160000	-9.612174	-20.870642	4.887322
0.170000	-10.781647	-22.902641	6.962179
0.180000	-12.033200	-24.920651	9.472909
0.190000	-13.353086	-26.824547	12.468197
0.200000	-14.717845	-28.483220	15.976383
0.210000	-16.092327	-29.736530	19.990346
0.220000	-17.428431	-30.404823	24.450482
0.230000	-18.665343	-30.308574	29.229676
0.240000	-19.732143	-29.298517	34.126544
0.250000	-20.553403	-27.292297	38.874155
0.260000	-21.057682	-24.308257	43.169101
0.270000	-21.187779	-20.483330	46.719085
0.280000	-20.910457	-16.063920	49.298010
0.290000	-20.222926	-11.367527	50.790992
0.300000	-19.154014	-6.725286	51.213107
0.310000	-17.759587	-2.424163	50.695799
0.320000	-16.113638	1.333224	49.448143
0.330000	-14.297658	4.442427	47.708663
0.340000	-12.390907	6.887253	45.703276
0.350000	-10.463319	8.715833	43.618320
0.360000	-8.571595	10.013340	41.589865
0.370000	-6.758111	10.878724	39.705335
0.380000	-5.051809	11.408588	38.011951
0.390000	-3.470186	11.688118	36.527357
0.400000	-2.021686	11.787430	35.249566
0.410000	-0.708021	11.761380	34.164918
0.420000	0.473804	11.651220	33.253802
0.430000	1.529864	11.486959	32.494444
0.440000	2.468064	11.289801	31.865197
0.450000	3.297240	11.074326	31.345803
0.460000	4.026528	10.850280	30.917982
