0.000000	5.787246	-7.046969	-9.354039
0.010000	4.666397	-5.041909	-9.417724
0.020000	3.823654	-3.420325	-9.346031
0.030000	3.200673	-2.089838	-9.194967
0.040000	2.752609	-0.975143	-8.997707
0.050000	2.445326	-0.015469	-8.773504
0.060000	2.253131	0.838266	-8.533066
0.070000	2.156990	1.626051	-8.281744
0.080000	2.143134	2.380973	-8.021378
0.090000	2.201993	3.131003	-7.751312
0.100000	2.327380	3.900407	-7.468891
0.110000	2.515875	4.710850	-7.169599
0.120000	2.766350	5.582226	-6.846964
0.130000	3.079619	6.533261	-6.492247
0.140000	3.458160	7.581869	-6.093967
0.150000	3.905886	8.745286	-5.637245
0.160000	4.427940	10.039902	-5.102986
0.170000	5.030474	11.480736	-4.466881
0.180000	5.720381	13.080435	-3.698287
0.190000	6.504923	14.847638	-2.759039
0.200000	7.391201	16.784498	-1.602356
0.210000	8.385397	18.883151	-0.172141
0.220000	9.491679	21.120920	1.596859
0.230000	10.710704	23.454211	3.777267
0.240000	12.037619	25.811342	6.444619
0.250000	13.459550	28.085201	9.668967
0.260000	14.952700	30.127632	13.501284
0.270000	16.479392	31.748731	17.954203
0.280000	17.985742	32.725478	22.978425
0.290000	19.401017	32.824268	28.439410
0.300000	20.639975	31.839532	34.102983
0.310000	21.609320	29.644610	39.641181
0.320000	22.218497	26.242254	44.667604
0.330000	22.393452	21.794860	48.802018
0.340000	22.090184	16.615742	51.749054
0.350000	21.303993	11.116107	53.363879
0.360000	20.071204	5.722773	53.678844
0.370000	18.462651	0.796231	52.881517
0.380000	16.571192	-3.423096	51.256376
0.390000	14.497225	-6.828423	49.115607
0.400000	12.336012	-9.426509	46.742526
0.410000	10.169106	-11.300381	44.359231
0.420000	8.060289	-12.570904	42.117722
0.430000	6.055196	-13.366834	40.106872
0.440000	4.183285	-13.806150	38.366669
0.450000	2.460889	-13.987208	36.903464
0.460000	0.894481	-13.986658	35.702901
0.470000	-0.516388	-13.861168	34.739464
0.480000	-1.776686	-13.650823	33.982844
0.490000	-2.894072	-13.382880	33.401813
0.500000	-3.877593	-13.075212	32.966376
0.510000	-4.736798	-12.739177	32.648812
0.520000	-5.481188	-12.381861	32.424082
0.530000	-6.119895	-12.007761	32.269899
0.540000	-6.661538	-11.619980	32.166636
0.550000	-7.114176	-11.221050	32.097189
0.560000	-7.485337	-10.813453	32.046830
0.570000	-7.782079	-10.399909	32.003071
0.580000	-8.011065	-9.983503	31.955543
